url,tfidf_sim,title,policyList,policyTitles,USApolicyCitation,successful_policyList,successful_policyTitles,articlePdf,total_successful_policy,successfulPolicyPercentage,bert_large_uncased_sim,all_distilroberta_v1_sim,all_mpnet_base_v2_sim,all_MiniLM_L6_v2_sim,political_bert_sim,legal_bert_sim,specter_sim,scibert_sim,clinical_bert_sim,biobert_base_cased_v12_sim,sentence_t5_xl_sim,mean_tfidf_sim,mean_bert_large_uncased_sim,mean_all_distilroberta_v1_sim,mean_all_mpnet_base_v2_sim,mean_all_MiniLM_L6_v2_sim,mean_political_bert_sim,mean_legal_bert_sim,mean_specter_sim,mean_scibert_sim,mean_clinical_bert_sim,mean_biobert_base_cased_v12_sim,mean_sentence_t5_xl_sim
https://doi.org/10.1097/phh.0000000000000888,"[0.085, 0.0]",successfully changing a states climate to increase blood lead level testing,"['http://www.houstontx.gov/health/Environmental/bcceh/documents/lead-screening-guidelines-for-children-in-houston.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03092020_164049-438.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03062020_11352-866.pdf']","['HOUSTON HEALTH SAS i', '2015-Lead-Poisoning', 'Comparative Assessment of Lead Poisoning Screening Practices in Maine Final 3.14.19']",3,"['https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03062020_11352-866.pdf', 'https://mgaleg.maryland.gov/cmte_testimony/2020/ent/3757_03092020_164049-438.pdf', 'http://www.houstontx.gov/health/Environmental/bcceh/documents/lead-screening-guidelines-for-children-in-houston.pdf']","['29277_2_comparative assessment of lead poisoning screening practices in maine final 31419.pdf', '29277_1_2015leadpoisoning.pdf', '29277_0_houston health sas i.pdf']",29277_successfully changing a states climate to increase blood lead level testing.pdf,3,100.0,"[0.787, 0.669, 0.707]","[0.449, 0.375, 0.183]","[0.679, 0.018, 0.209]","[0.512, 0.049, 0.179]","[0.805, 0.695, 0.682]","[0.865, 0.792, 0.807]","[0.805, 0.747, 0.738]","[0.754, 0.719, 0.693]","[0.882, 0.83, 0.788]","[0.894, 0.82, 0.799]","[0.696, 0.687, 0.597]",0.043,0.721,0.336,0.302,0.247,0.727,0.821,0.763,0.722,0.833,0.838,0.66
https://doi.org/10.1097/qad.0000000000002301,[0.0],nonadherence and unsuppressed viral load across adolescence among us youth with perinatally acquired hiv,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9309033/pdf'],['Accuracy of measures for antiretroviral adherence in people living with HIV'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9309033/pdf'],['29301_0_accuracy of measures for antiretroviral adherence in people living with hiv.pdf'],29301_nonadherence and unsuppressed viral load across adolescence among us youth with perinatally acquired hiv.pdf,1,100.0,[0.819],[0.563],[0.385],[0.44],[0.805],[0.871],[0.767],[0.706],[0.913],[0.933],[0.746],0.0,0.819,0.563,0.385,0.44,0.805,0.871,0.767,0.706,0.913,0.933,0.746
https://doi.org/10.1097/qai.0000000000000803,"[0.0, 0.0]",effective treatment of depressive disorders in medical clinics for adolescents and young adults living with hiv,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6353208/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6491182/pdf', 'https://effectivehealthcare.ahrq.gov/products/childhood-depression/research', 'https://www.rand.org/pubs/research_reports/RR2111.html']","['Psychological therapies for anxiety and depression in children and adolescents with long‐term physical conditions', 'Antidepressants for depression in adults with HIV infection', 'Treatment of Depression in Children and Adolescents', 'Provider Interventions to Increase Uptake of Evidence-Based Treatment for Depression']",4,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6353208/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6491182/pdf']","['29320_0_psychological therapies for anxiety and depression in children and adolescents with long‐term physical conditions.pdf', '29320_1_antidepressants for depression in adults with hiv infection.pdf']",29320_effective treatment of depressive disorders in medical clinics for adolescents and young adults living with hiv.pdf,2,50.0,"[0.806, 0.804]","[0.548, 0.689]","[0.516, 0.723]","[0.521, 0.631]","[0.87, 0.812]","[0.918, 0.881]","[0.864, 0.771]","[0.761, 0.743]","[0.939, 0.897]","[0.952, 0.916]","[0.77, 0.814]",0.0,0.805,0.619,0.619,0.576,0.841,0.899,0.818,0.752,0.918,0.934,0.792
https://doi.org/10.1097/qai.0b013e318074eeca,[0.0],flashheat inactivation of hiv1 in human milk,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7389566/pdf'],['Interventions for preventing late postnatal mother‐to‐child transmission of HIV'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7389566/pdf'],['29327_0_interventions for preventing late postnatal mother‐to‐child transmission of hiv.pdf'],29327_flashheat inactivation of hiv1 in human milk.pdf,1,100.0,[0.681],[0.437],[0.453],[0.391],[0.816],[0.853],[0.663],[0.753],[0.902],[0.9],[0.772],0.0,0.681,0.437,0.453,0.391,0.816,0.853,0.663,0.753,0.902,0.9,0.772
https://doi.org/10.1097/rti.0000000000000533,"[0.0, 0.0]",diagnostic performance of chest xray for covid19 pneumonia during the sarscov2 pandemic in lombardy italy,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7472403/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8078565/pdf']","['Chemoprophylaxis, diagnosis, treatments, and discharge management of COVID-19: An evidence-based clinical practice guideline (updated version)', 'Thoracic imaging tests for the diagnosis of COVID‐19']",2,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7472403/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8078565/pdf']","['29348_0_chemoprophylaxis diagnosis treatments and discharge management of covid19 an evidencebased clinical practice guideline updated version.pdf', '29348_1_thoracic imaging tests for the diagnosis of covid‐19.pdf']",29348_diagnostic performance of chest xray for covid19 pneumonia during the sarscov2 pandemic in lombardy italy.pdf,2,100.0,"[0.833, 0.83]","[0.434, 0.481]","[0.506, 0.667]","[0.485, 0.633]","[0.843, 0.861]","[0.886, 0.907]","[0.673, 0.815]","[0.795, 0.811]","[0.902, 0.924]","[0.91, 0.932]","[0.706, 0.773]",0.0,0.831,0.458,0.587,0.559,0.852,0.897,0.744,0.803,0.913,0.921,0.74
https://doi.org/10.1097/won.0000000000000545,[0.144],bladder selfmanagement in the transition to adulthood with spina bifida in 3 countries,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7838981/pdf'],['Self-management and independence guidelines for the care of people with spina bifida'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7838981/pdf'],['29376_0_selfmanagement and independence guidelines for the care of people with spina bifida.pdf'],29376_bladder selfmanagement in the transition to adulthood with spina bifida in 3 countries.pdf,1,100.0,[0.873],[0.595],[0.688],[0.573],[0.835],[0.912],[0.815],[0.798],[0.902],[0.936],[0.784],0.144,0.873,0.595,0.688,0.573,0.835,0.912,0.815,0.798,0.902,0.936,0.784
https://doi.org/10.1098/rspb.2019.2736,[0.0],global shifts in mammalian population trends reveal key predictors of virus spillover risk,"['https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/dndcz1okh_Southeast_Asia_Snaring_Crisis_WWF_9July2020_V2_LowRes.pdf', 'https://c4ads.org/s/Animal-Smuggling-in-Air-Transport-and-Preventing-Zoonotic-Spillover.pdf', 'https://www.americanprogress.org/issues/green/reports/2020/04/20/483455/confronting-pandemic-must-save-nature-save/']","[""Silence of the Snares: Southeast Asia's Snaring Crisis (application/pdf, 14.3 MB)"", 'Animal Smuggling In Air Transport And Preventing Zoonotic Spillover', 'When Confronting a Pandemic, We Must Save Nature to Save Ourselves - Center for American Progress']",3,['https://files.worldwildlife.org/wwfcmsprod/files/Publication/file/dndcz1okh_Southeast_Asia_Snaring_Crisis_WWF_9July2020_V2_LowRes.pdf'],['29434_0_silence of the snares southeast asias snaring crisis applicationpdf 143 mb.pdf'],29434_global shifts in mammalian population trends reveal key predictors of virus spillover risk.pdf,1,33.33,[0.747],[0.114],[0.134],[0.139],[0.729],[0.816],[0.683],[0.638],[0.823],[0.864],[0.683],0.0,0.747,0.114,0.134,0.139,0.729,0.816,0.683,0.638,0.823,0.864,0.683
https://doi.org/10.1100/tsw.2007.179,[0.202],transition to adulthood in spina bifida changing roles and expectations,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7838978/pdf'],['Care coordination guidelines for the care of people with spina bifida'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7838978/pdf'],['29470_0_care coordination guidelines for the care of people with spina bifida.pdf'],29470_transition to adulthood in spina bifida changing roles and expectations.pdf,1,100.0,[0.828],[0.518],[0.637],[0.54],[0.771],[0.863],[0.812],[0.73],[0.898],[0.906],[0.738],0.202,0.828,0.518,0.637,0.54,0.771,0.863,0.812,0.73,0.898,0.906,0.738
https://doi.org/10.1100/tsw.2009.51,[0.345],the management of ureteropelvic junction obstruction presenting with prenatal hydronephrosis,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6457949/pdf'],['Surgery versus non‐surgical management for unilateral ureteric‐pelvic junction obstruction in newborns and infants less than two years of age'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6457949/pdf'],['29471_0_surgery versus non‐surgical management for unilateral ureteric‐pelvic junction obstruction in newborns and infants less than two years of age.pdf'],29471_the management of ureteropelvic junction obstruction presenting with prenatal hydronephrosis.pdf,1,100.0,[0.843],[0.673],[0.812],[0.645],[0.861],[0.892],[0.898],[0.736],[0.934],[0.935],[0.832],0.345,0.843,0.673,0.812,0.645,0.861,0.892,0.898,0.736,0.934,0.935,0.832
https://doi.org/10.1101/mcs.a003715,[0.0],vac14 syndrome in two siblings with retinitis pigmentosa and neurodegeneration with brain iron accumulation,['https://opwdd.ny.gov/system/files/documents/2020/08/2019-staff-publications_5-14-2020.pdf'],['2019 Ibr Staff Publications'],1,['https://opwdd.ny.gov/system/files/documents/2020/08/2019-staff-publications_5-14-2020.pdf'],['29564_0_2019 ibr staff publications.pdf'],29564_vac14 syndrome in two siblings with retinitis pigmentosa and neurodegeneration with brain iron accumulation.pdf,1,100.0,[0.652],[0.038],[0.045],[-0.01],[0.648],[0.718],[0.574],[0.504],[0.778],[0.805],[0.639],0.0,0.652,0.038,0.045,-0.01,0.648,0.718,0.574,0.504,0.778,0.805,0.639
https://doi.org/10.1108/edi-10-2018-0177,[],work matters formerly incarcerated men’s resiliency in reentry,['http://www.bscc.ca.gov/wp-content/uploads/pv_jobs_eval_rpt.pdf'],['Evaluation Report'],1,['http://www.bscc.ca.gov/wp-content/uploads/pv_jobs_eval_rpt.pdf'],['29609_0_evaluation report.pdf'],29609_work matters formerly incarcerated men’s resiliency in reentry.pdf,1,100.0,[0.56],[0.043],[0.057],[0.071],[0.606],[0.73],[0.613],[0.482],[0.741],[0.766],[0.596],,0.56,0.043,0.057,0.071,0.606,0.73,0.613,0.482,0.741,0.766,0.596
https://doi.org/10.1108/jmhtep-04-2019-0023,"[0.125, 0.125]",the benefits of studentled health promotion intervention,"['https://mhsoac.ca.gov/wp-content/uploads/PEIDraftReport_09072022.pdf', 'https://mhsoac.ca.gov/wp-content/uploads/PEI-Draft-report_v2_20220923.pdf']","['Well and Thriving: Prevention and Early Intervention in California, First Public Draft', 'Well and Thriving: Prevention and Early Intervention in California - Second Public Draft']",2,"['https://mhsoac.ca.gov/wp-content/uploads/PEI-Draft-report_v2_20220923.pdf', 'https://mhsoac.ca.gov/wp-content/uploads/PEIDraftReport_09072022.pdf']","['29614_1_well and thriving prevention and early intervention in california  second public draft.pdf', '29614_0_well and thriving prevention and early intervention in california first public draft.pdf']",29614_the benefits of studentled health promotion intervention.pdf,2,100.0,"[0.618, 0.617]","[0.332, 0.321]","[0.454, 0.452]","[0.297, 0.293]","[0.758, 0.756]","[0.791, 0.79]","[0.812, 0.81]","[0.776, 0.775]","[0.838, 0.832]","[0.865, 0.865]","[0.653, 0.659]",0.125,0.617,0.327,0.453,0.295,0.757,0.79,0.811,0.776,0.835,0.865,0.656
https://doi.org/10.1109/mts.2021.3056293,[0.144],bias and discrimination in ai a crossdisciplinary perspective,['https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270.pdf'],['(DOC/NIST) Towards a Standard for Identifying and Managing Bias in Artificial Intelligence'],1,['https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1270.pdf'],['29660_0_docnist towards a standard for identifying and managing bias in artificial intelligence.pdf'],29660_bias and discrimination in ai a crossdisciplinary perspective.pdf,1,100.0,[0.779],[0.559],[0.823],[0.715],[0.776],[0.837],[0.833],[0.699],[0.891],[0.879],[0.749],0.144,0.779,0.559,0.823,0.715,0.776,0.837,0.833,0.699,0.891,0.879,0.749
https://doi.org/10.1111/0038-4941.00014,[],building citizenship how student voice in servicelearning develops civic values,"['https://www.tn.gov/content/dam/tn/volunteertn/documents/service_learning/serve-indeed/TNJournalofService-LearningandCivicEngagementVol2Issue1.pdf', 'https://massinc.org/research/leading-together-5/', 'https://massinc.org/research/leading-together-4/', 'https://www.nj.gov/education/students/safety/behavior/hib/guidance.pdf', 'https://www.nj.gov/oag/dcr/downloads/Anti-Bullying_Bill-of-Rights.pdf']","['Serve InDEED', 'Leading Together', 'Leading Together', 'Guidance for Schools on Implementing the Anti-Bullying Bill of Rights Act', 'Guidance for Schools on Implementing the Anti-Bullying Bill of Rights Act']",5,['https://www.tn.gov/content/dam/tn/volunteertn/documents/service_learning/serve-indeed/TNJournalofService-LearningandCivicEngagementVol2Issue1.pdf'],['29696_0_serve indeed.pdf'],29696_building citizenship how student voice in servicelearning develops civic values.pdf,1,20.0,[0.596],[0.119],[0.017],[0.066],[0.617],[0.772],[0.553],[0.529],[0.745],[0.692],[0.629],,0.596,0.119,0.017,0.066,0.617,0.772,0.553,0.529,0.745,0.692,0.629
https://doi.org/10.1111/1467-8624.00273,[0.0],selfefficacy beliefs as shapers of childrens aspirations and career trajectories,"['http://purl.fdlp.gov/GPO/gpo62982', 'https://www.lni.wa.gov/patient-care/advisory-committees/_docs/2016PDIRResourceFinal.pdf', 'https://www.acf.hhs.gov/opre/resource/staff-development-and-training']","['Expanding opportunities for women in business.', 'Reducing Disability: Psychosocial Determinants Influencing Recovery (PDIR)', 'Staff Development and Training']",3,"['http://purl.fdlp.gov/GPO/gpo62982', 'https://www.lni.wa.gov/patient-care/advisory-committees/_docs/2016PDIRResourceFinal.pdf']","['29762_0_expanding opportunities for women in business.pdf', '29762_1_reducing disability psychosocial determinants influencing recovery pdir.pdf']",29762_selfefficacy beliefs as shapers of childrens aspirations and career trajectories.pdf,2,66.67,"[0.678, 0.816]","[0.249, 0.201]","[0.23, 0.27]","[0.197, 0.133]","[0.631, 0.752]","[0.774, 0.823]","[0.697, 0.693]","[0.629, 0.62]","[0.862, 0.885]","[0.828, 0.874]","[0.606, 0.645]",0.0,0.747,0.225,0.25,0.165,0.692,0.798,0.695,0.625,0.873,0.851,0.625
https://doi.org/10.1111/1468-0009.12417,[0.136],childhood vaccination mandates scope sanctions severity selectivity and salience,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6984618/pdf'],['Improving vaccination uptake among adolescents'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6984618/pdf'],['29885_0_improving vaccination uptake among adolescents.pdf'],29885_childhood vaccination mandates scope sanctions severity selectivity and salience.pdf,1,100.0,[0.677],[0.542],[0.61],[0.56],[0.796],[0.786],[0.803],[0.672],[0.903],[0.901],[0.714],0.136,0.677,0.542,0.61,0.56,0.796,0.786,0.803,0.672,0.903,0.901,0.714
https://doi.org/10.1111/1471-0528.16719,[0.0],impact of analysis technique on our understanding of the natural history of labour a simulation study,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9564810/pdf'],['The effect of Zhang’s guideline vs the WHO partograph on childbirth experience measured by the Childbirth Experience Questionnaire in the Labor Progression Study (LaPS): A cluster randomized trial'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9564810/pdf'],['29987_0_the effect of zhangs guideline vs the who partograph on childbirth experience measured by the childbirth experience .pdf'],29987_impact of analysis technique on our understanding of the natural history of labour a simulation study.pdf,1,100.0,[0.775],[0.254],[0.275],[0.335],[0.787],[0.872],[0.718],[0.774],[0.889],[0.909],[0.697],0.0,0.775,0.254,0.275,0.335,0.787,0.872,0.718,0.774,0.889,0.909,0.697
https://doi.org/10.1111/1745-9125.12208,"[0.0, 0.0]",does gang membership pay illegal and legal earnings through emerging adulthood,"['https://www.oag.ca.gov/sites/all/files/agweb/pdfs/jdis/ch7-5-ab-90-052020.pdf', 'https://www.oag.ca.gov/sites/all/files/agweb/pdfs/jdis/ch7-6-ab-90-052020.pdf']","['Gang Member Definitions, Criteria, and Identification : AB 90 Empirical Literature Review Supplement', 'AB 90 Empirical Literature Review Supplement']",2,"['https://www.oag.ca.gov/sites/all/files/agweb/pdfs/jdis/ch7-6-ab-90-052020.pdf', 'https://www.oag.ca.gov/sites/all/files/agweb/pdfs/jdis/ch7-5-ab-90-052020.pdf']","['30065_1_ab 90 empirical literature review supplement.pdf', '30065_0_gang member definitions criteria and identification  ab 90 empirical literature review supplement.pdf']",30065_does gang membership pay illegal and legal earnings through emerging adulthood.pdf,2,100.0,"[0.618, 0.723]","[0.021, 0.358]","[0.05, 0.602]","[0.009, 0.527]","[0.653, 0.739]","[0.811, 0.855]","[0.726, 0.807]","[0.591, 0.642]","[0.783, 0.845]","[0.782, 0.864]","[0.59, 0.73]",0.0,0.67,0.19,0.326,0.268,0.696,0.833,0.766,0.617,0.814,0.823,0.66
https://doi.org/10.1111/add.14711,[0.0],associations between young adult marijuana outcomes and availability of medical marijuana dispensaries and storefront signage,"['https://denvergov.org/files/assets/public/marijuana-info/documents/mlwg5_publiccomments_10.6.20.pdf', 'https://denvergov.org/files/assets/public/marijuana-info/documents/mlwg4_publiccomments_6.25.20.pdf']","['Marijuana Licensing Workgroup Meeting 5 Public Comments', 'The ravaging ellacts']",2,"['https://denvergov.org/files/assets/public/marijuana-info/documents/mlwg5_publiccomments_10.6.20.pdf', 'https://denvergov.org/files/assets/public/marijuana-info/documents/mlwg4_publiccomments_6.25.20.pdf']","['30106_0_marijuana licensing workgroup meeting 5 public comments.pdf', '30106_1_the ravaging ellacts.pdf']",30106_associations between young adult marijuana outcomes and availability of medical marijuana dispensaries and storefront signage.pdf,2,100.0,"[0.76, 0.676]","[0.434, 0.03]","[0.607, 0.019]","[0.488, 0.043]","[0.758, 0.672]","[0.86, 0.801]","[0.843, 0.589]","[0.66, 0.576]","[0.854, 0.819]","[0.855, 0.869]","[0.697, 0.603]",0.0,0.718,0.232,0.313,0.266,0.715,0.831,0.716,0.618,0.837,0.862,0.65
